4.550000000000000000e+02,7.500000000000000000e+01,2.000000000000000000e+01,2.420000000000000000e+02,7.000000000000000000e+01,3.460000000000000000e+02,1.510000000000000000e+02,2.740000000000000000e+02,3.660000000000000000e+02,1.870000000000000000e+02,2.390000000000000000e+02,1.040000000000000000e+02,1.220000000000000000e+02,3.940000000000000000e+02,2.730000000000000000e+02,4.980000000000000000e+02,2.130000000000000000e+02,4.970000000000000000e+02,3.590000000000000000e+02,2.560000000000000000e+02,1.830000000000000000e+02,9.900000000000000000e+01,8.500000000000000000e+01,4.820000000000000000e+02,3.710000000000000000e+02,4.900000000000000000e+02,2.530000000000000000e+02,3.710000000000000000e+02,1.940000000000000000e+02,1.120000000000000000e+02,1.220000000000000000e+02,4.130000000000000000e+02,6.800000000000000000e+01,2.630000000000000000e+02,2.570000000000000000e+02,6.400000000000000000e+01,2.440000000000000000e+02,3.730000000000000000e+02,4.040000000000000000e+02,3.600000000000000000e+02,2.860000000000000000e+02,1.520000000000000000e+02,2.060000000000000000e+02,3.980000000000000000e+02,3.580000000000000000e+02,3.670000000000000000e+02,3.600000000000000000e+02,1.850000000000000000e+02,4.270000000000000000e+02,4.030000000000000000e+02,2.810000000000000000e+02,2.100000000000000000e+02,1.530000000000000000e+02,2.960000000000000000e+02,1.510000000000000000e+02,3.890000000000000000e+02,7.000000000000000000e+01,4.800000000000000000e+01,1.940000000000000000e+02,2.520000000000000000e+02,8.100000000000000000e+01,1.400000000000000000e+01,2.230000000000000000e+02,4.500000000000000000e+02,9.000000000000000000e+01,2.710000000000000000e+02,3.460000000000000000e+02,4.300000000000000000e+01,4.260000000000000000e+02,2.790000000000000000e+02,3.300000000000000000e+02,4.030000000000000000e+02,3.490000000000000000e+02,4.060000000000000000e+02,4.750000000000000000e+02,4.850000000000000000e+02,3.390000000000000000e+02,1.950000000000000000e+02,4.040000000000000000e+02,4.520000000000000000e+02,2.320000000000000000e+02,1.470000000000000000e+02,4.300000000000000000e+02,4.550000000000000000e+02,1.360000000000000000e+02,1.090000000000000000e+02,4.150000000000000000e+02,3.570000000000000000e+02,3.700000000000000000e+01,4.880000000000000000e+02,1.130000000000000000e+02,1.310000000000000000e+02,2.080000000000000000e+02,3.210000000000000000e+02,3.210000000000000000e+02,3.120000000000000000e+02,3.900000000000000000e+01,2.850000000000000000e+02,1.620000000000000000e+02
4.574304013914918983e+02,7.508604265934012290e+01,1.946609170735433025e+01,2.433553705770782472e+02,6.803406821049186703e+01,3.436289625430303545e+02,1.529799591548739954e+02,2.708550956977115334e+02,3.714943404367779749e+02,1.905193773101821080e+02,2.380560715414749211e+02,1.051968005226143532e+02,1.188775087607166796e+02,3.905173016190280464e+02,2.688717888701008860e+02,4.934773131938287634e+02,2.119926431102412892e+02,4.901789727133303813e+02,3.544700582048831734e+02,2.591637005360420858e+02,1.775409891092431849e+02,9.771402296316213665e+01,8.508980858653001178e+01,4.771411984410364084e+02,3.739793914328167830e+02,4.845325897095643199e+02,2.542951732011349009e+02,3.816923054484790327e+02,1.947249237625875651e+02,1.098613418442406982e+02,1.228149355218536982e+02,4.140457219443705981e+02,7.030265938898665468e+01,2.696301721087148167e+02,2.548868289053380920e+02,6.251027327230771391e+01,2.412614664584047830e+02,3.739854207192822741e+02,4.134962783998898317e+02,3.603712496496969493e+02,2.835424022094369434e+02,1.474148961717740178e+02,2.046248456414684256e+02,3.903631822576813875e+02,3.570808349142294560e+02,3.646249387343795547e+02,3.685536242246091092e+02,1.863547295349029298e+02,4.307525240442295740e+02,4.079051673536491762e+02,2.798097012982310048e+02,2.149705099296786841e+02,1.549704708738104557e+02,2.986086920478090860e+02,1.506428040202012255e+02,3.885019109969391025e+02,6.910811347697590179e+01,4.823404759270911057e+01,1.973285715585542732e+02,2.522525680376595005e+02,8.308771810782955924e+01,1.413272600745469276e+01,2.193884320779505117e+02,4.452344140089900861e+02,9.001371669884959204e+01,2.686878926615842715e+02,3.550430299756333170e+02,4.245545822970771610e+01,4.170147909880554948e+02,2.739163978025939628e+02,3.291452288195754932e+02,3.963301891304124638e+02,3.565086638369493812e+02,4.023497725423582096e+02,4.751573235068546524e+02,4.694392124789066543e+02,3.371836203039581505e+02,2.018353520581908640e+02,3.988930212547554106e+02,4.591081733814451127e+02,2.329960482075634900e+02,1.476827015133449095e+02,4.286344175059781492e+02,4.638681930969650580e+02,1.344289543340246667e+02,1.096799426865785563e+02,4.209945867846701617e+02,3.610845277759535747e+02,3.694202189600326847e+01,4.929007382367219066e+02,1.100052832647421752e+02,1.345152391144731610e+02,2.030370696002376292e+02,3.196601998692823372e+02,3.220999804521930514e+02,3.049173110874306190e+02,3.832642248864096501e+01,2.821508917440372102e+02,1.615879195938682926e+02
4.516891908922740413e+02,7.380119009622295323e+01,1.929909783046135274e+01,2.394029057734695130e+02,6.939789111867027316e+01,3.422722663271836723e+02,1.521345882239311038e+02,2.689863126207086452e+02,3.761836994271358208e+02,1.920841600434679037e+02,2.408957122453478519e+02,1.054168242241522648e+02,1.183129929839154499e+02,3.741307434356134536e+02,2.661303203720327701e+02,4.896081887544306142e+02,2.178941281314445462e+02,4.921718839306495283e+02,3.510410916072357850e+02,2.554420766245183358e+02,1.763079755166796190e+02,9.749515075819014953e+01,8.508124398332991234e+01,4.720620590286680454e+02,3.745302837276305468e+02,4.873205574095509292e+02,2.560191160691931032e+02,3.860664045163539413e+02,1.954670925360460956e+02,1.101908138039878366e+02,1.230456954817566810e+02,4.037317929683805460e+02,7.060434695514675241e+01,2.710164530367268867e+02,2.595689238253717122e+02,6.347809811088577447e+01,2.410345095589338769e+02,3.743560709907031878e+02,4.202805799080003339e+02,3.592167691254328474e+02,2.794721042514564715e+02,1.436567603712555012e+02,2.048409991940309283e+02,3.908838221117336502e+02,3.568546344022703920e+02,3.653254504219153205e+02,3.664563009398864324e+02,1.907216295602981404e+02,4.362519551082257863e+02,4.082274220055788305e+02,2.749921074020023184e+02,2.118542958682679682e+02,1.548288169532058305e+02,2.966118044553482491e+02,1.472854422811899155e+02,3.859043633317423314e+02,6.855973594579585040e+01,4.910615572701371434e+01,1.993232311167585067e+02,2.544708711379562658e+02,8.181428620905830940e+01,1.430932183053260331e+01,2.159148545919242110e+02,4.455802489671885382e+02,9.030252077774716213e+01,2.736814811493928232e+02,3.554135513627394403e+02,4.246194090990756109e+01,4.232999354453351089e+02,2.783952908781687938e+02,3.273255081456315452e+02,4.062367674418848651e+02,3.540797478114577075e+02,3.913748149559879721e+02,4.683811727783420338e+02,4.679697243365176291e+02,3.385971608164051077e+02,1.976961395855053354e+02,4.023120140087361278e+02,4.635483380598977305e+02,2.351390774515333248e+02,1.481582782674425403e+02,4.253909854993295880e+02,4.678846712381351267e+02,1.362266995545254531e+02,1.079661713283694695e+02,4.214224316229815486e+02,3.614454119642959995e+02,3.687676734139073176e+01,5.005971318617219481e+02,1.118315536590070423e+02,1.326482866414895909e+02,2.049739835319487327e+02,3.151907791307828575e+02,3.211440456670665071e+02,3.075173276178175570e+02,3.901615961603319960e+01,2.906707561355405574e+02,1.624909794848758793e+02
4.450934015476173613e+02,7.287707010656545492e+01,1.939382022429884600e+01,2.366733233476688270e+02,7.049250556347104180e+01,3.361870932456878904e+02,1.536729894587031993e+02,2.707844008063845536e+02,3.713300734153899043e+02,1.905386295805725467e+02,2.401557905006815474e+02,1.053398462287841255e+02,1.189741323645215658e+02,3.756576287740711564e+02,2.673056085290358510e+02,4.856538049757039062e+02,2.161624325247686329e+02,4.924690270281805056e+02,3.522759335574721149e+02,2.517881260776092631e+02,1.801211694829993633e+02,9.588649988523462753e+01,8.520301844494480292e+01,4.741534849365966124e+02,3.805493333190360659e+02,4.902424120318158316e+02,2.516438745386543872e+02,3.804671413680363230e+02,1.936758534394893445e+02,1.081697516320855783e+02,1.251141413369158641e+02,3.931631365939003899e+02,7.017581252788174595e+01,2.673769701217431134e+02,2.575168214770991995e+02,6.157345219495627475e+01,2.333626954530997750e+02,3.720884536180658984e+02,4.172934239688923412e+02,3.607456968411702860e+02,2.826826010034362184e+02,1.440908957292459434e+02,2.051652998529449974e+02,3.813806739913101183e+02,3.604933460014353841e+02,3.606224272819522980e+02,3.689868776158666606e+02,1.895763750520001736e+02,4.345388890056068476e+02,4.176581231283495868e+02,2.754340608807471540e+02,2.084051348687003440e+02,1.565281612940225671e+02,2.995799851730037631e+02,1.470984497799983046e+02,3.906137998170322589e+02,7.001373679134687222e+01,4.960660878950879749e+01,2.009057365640304909e+02,2.588772744463199160e+02,8.055778342521834645e+01,1.391421981158327625e+01,2.100443767301615594e+02,4.429949234354556893e+02,9.109837956609095500e+01,2.737358011576952208e+02,3.549922467225042624e+02,4.343718337514454220e+01,4.227966086878097940e+02,2.763585891615692276e+02,3.343096928222479391e+02,3.971771180435941346e+02,3.562722017234876262e+02,3.821402361750801333e+02,4.772046561146514136e+02,4.709957710934453416e+02,3.360918540083017660e+02,2.007366189428992698e+02,3.885768357917531830e+02,4.606455172938737519e+02,2.334328518013816733e+02,1.513276184605217622e+02,4.307998951646196701e+02,4.709395996126111754e+02,1.346572829321880249e+02,1.062024581385103801e+02,4.288473064143623219e+02,3.650358148070000084e+02,3.636814605461384531e+01,5.105394627559310834e+02,1.112690485258078610e+02,1.331019288256361790e+02,2.043472645926156872e+02,3.181610001085956583e+02,3.229915081180993752e+02,3.114754120387137846e+02,3.935766997458522098e+01,2.887239361358463725e+02,1.611213484515806442e+02
4.394811651292965848e+02,7.410256187254823601e+01,1.950688233266677685e+01,2.419615928831293274e+02,7.034614181257397547e+01,3.371205436461499971e+02,1.500156224414749317e+02,2.748277833381945925e+02,3.717396047014152032e+02,1.912828310394346261e+02,2.439603051487088692e+02,1.067397704523527011e+02,1.212621943256653481e+02,3.761346218755790574e+02,2.641219777828973179e+02,4.830584556275751424e+02,2.180931052738860956e+02,4.959809326083973815e+02,3.514181103010761262e+02,2.507439431546297612e+02,1.844940507106593373e+02,9.615986124998610762e+01,8.532052800697211126e+01,4.736307172028359673e+02,3.838900437708188633e+02,4.897010174591062537e+02,2.550548804023952698e+02,3.851654835806536994e+02,1.958872617009581916e+02,1.096162078343428448e+02,1.257640056395397039e+02,3.878226862612644368e+02,6.807656933620999951e+01,2.667267926509457538e+02,2.498074258731790849e+02,6.146612301217893304e+01,2.344055549199236737e+02,3.761482348938114910e+02,4.053886547588687677e+02,3.543791649326767583e+02,2.849366222736699115e+02,1.465961821044984674e+02,2.075429787573236240e+02,3.828803008214179613e+02,3.670587174530297716e+02,3.596116746993805009e+02,3.646534806292800113e+02,1.948847012735237740e+02,4.377741320135172600e+02,4.145528896659390625e+02,2.763175353330083226e+02,2.094664964405899354e+02,1.590860234514737215e+02,2.967366341661505658e+02,1.491601897194183550e+02,3.894934100722006178e+02,6.876556990298368532e+01,5.003145195481589269e+01,1.989220690309491886e+02,2.567194990567444961e+02,8.143287904556022738e+01,1.382904794757056344e+01,2.127394370575746052e+02,4.387278884707180850e+02,9.101514348970988522e+01,2.702538448996916145e+02,3.668090722014637777e+02,4.377906820482275663e+01,4.175041984301684579e+02,2.794144340085994713e+02,3.344782128556103089e+02,4.017462761860956562e+02,3.519755572816399649e+02,3.883681328753801836e+02,4.744070902604427147e+02,4.677727361305358045e+02,3.308656483823085068e+02,2.016393620153737629e+02,3.821312465383759331e+02,4.637891455842501500e+02,2.311403002373443201e+02,1.492919643919489090e+02,4.254181832642744325e+02,4.645801809883785154e+02,1.334946772421917274e+02,1.083282568391280307e+02,4.239674787845314654e+02,3.683028781534175096e+02,3.570532188169237742e+01,5.211896827396336676e+02,1.118062235774440722e+02,1.318528855839576579e+02,2.033062988475385566e+02,3.138536856223804534e+02,3.212149539198472894e+02,3.155364673257712411e+02,3.961138238260495825e+01,2.887821082568080442e+02,1.599004681676971700e+02
4.363615859975352009e+02,7.432979013033465776e+01,1.974830397882245592e+01,2.415376582458609676e+02,7.002478880976471487e+01,3.411180940137193147e+02,1.472474805045799826e+02,2.768490493062171822e+02,3.688609448531198609e+02,1.877117298787847801e+02,2.440256606166137772e+02,1.063005610860645902e+02,1.214949602863359672e+02,3.702473003691964664e+02,2.621487329363795880e+02,4.891833003117052954e+02,2.167677477421069057e+02,5.014259970950119509e+02,3.505885045655721228e+02,2.511156601199259910e+02,1.831922733053028196e+02,9.658065980296720454e+01,8.522092872813321662e+01,4.755038114693982720e+02,3.872197416990413785e+02,4.952685426457060771e+02,2.618488384764680745e+02,3.896481665351922743e+02,1.940241195815491153e+02,1.106008645435292692e+02,1.282162853447015323e+02,3.939650369444743774e+02,6.911152970424730313e+01,2.680427161047139748e+02,2.511092249232790721e+02,6.244187507843980711e+01,2.345500385107450825e+02,3.830834067505715552e+02,4.022793465960511412e+02,3.570781042874467062e+02,2.855112401602669365e+02,1.464632432165114437e+02,2.081656081572624544e+02,3.796179487831908546e+02,3.701923304417219356e+02,3.603348411429061571e+02,3.640644067937802788e+02,1.884119022467929483e+02,4.296093295946164403e+02,4.065254523633437316e+02,2.705893590975366578e+02,2.096339483710799527e+02,1.583925592686280197e+02,2.996160104982976691e+02,1.484089846492883566e+02,3.945771956820576065e+02,6.835777849903111303e+01,5.021745685703575646e+01,2.041545808985160306e+02,2.533920819054141589e+02,8.187706136457045147e+01,1.383076328303722136e+01,2.122571728335477985e+02,4.429585602558460664e+02,9.053542166669684832e+01,2.725474662591349784e+02,3.613776160797031594e+02,4.312109234998300877e+01,4.186963404102810955e+02,2.778337036857245153e+02,3.337917746907674541e+02,4.054038142063471355e+02,3.537161660496081481e+02,3.940541295616831690e+02,4.717194272570814064e+02,4.735698513140320642e+02,3.328505161941039887e+02,1.992691412438976499e+02,3.802352918004690423e+02,4.780633186821866047e+02,2.305365381462175094e+02,1.483923627338037647e+02,4.210326473378612491e+02,4.645279920751186751e+02,1.356965529030454718e+02,1.082590042284513601e+02,4.252735829570299870e+02,3.705567302783259720e+02,3.549849379620373924e+01,5.135291660854270503e+02,1.124305030169994950e+02,1.324331238804546729e+02,2.027333093818027123e+02,3.153838463684623434e+02,3.217353317696311024e+02,3.162479019650973555e+02,3.927397116086982720e+01,2.863214831012089689e+02,1.604541385252387045e+02
4.304598563410505676e+02,7.480678966286920684e+01,1.969123032143656360e+01,2.393116602409010625e+02,7.010732407380335474e+01,3.401886962672421078e+02,1.468032121298045638e+02,2.760809776796240840e+02,3.657502473083615655e+02,1.878200812168560390e+02,2.419032334434037921e+02,1.042887528880141019e+02,1.246623074813753220e+02,3.688590919594681168e+02,2.620810852393769892e+02,4.827402687288872016e+02,2.175331204864980350e+02,4.983306035644800431e+02,3.444971514390686593e+02,2.506743056096829037e+02,1.813309227043553733e+02,9.648004407975294328e+01,8.595683458563740942e+01,4.710690536378075990e+02,3.878787943503043039e+02,4.919843938782657347e+02,2.605919990213621986e+02,3.961490433640095148e+02,1.938528460933803785e+02,1.125060997010077415e+02,1.267102620200860059e+02,3.942237334439531082e+02,6.984749277491069108e+01,2.657736231059436136e+02,2.475598154900315535e+02,6.110252858373275586e+01,2.285650098668331225e+02,3.821994125661025805e+02,4.032590220816605324e+02,3.559148023794105598e+02,2.857339054027762018e+02,1.475742857166612225e+02,2.049910994082154332e+02,3.850746991474391052e+02,3.712651248156446400e+02,3.674505644359667826e+02,3.647868641924358144e+02,1.909608907847486989e+02,4.313718766742258026e+02,4.149678314027508463e+02,2.671042163124039917e+02,2.074417103245846192e+02,1.572470723615477937e+02,3.040230799078660766e+02,1.465391488226043464e+02,3.929632299042956447e+02,6.899850561379477654e+01,5.015984113537814437e+01,2.035168876782808240e+02,2.474966930286604736e+02,8.201526471253328054e+01,1.372359766397048553e+01,2.098262346621924337e+02,4.443625052296052900e+02,9.056281957907687286e+01,2.722420793324106967e+02,3.615521443585498673e+02,4.269668581301905164e+01,4.321393807818110986e+02,2.777010754172430325e+02,3.313743591863453162e+02,4.064868169787652050e+02,3.594665101881944338e+02,3.976925509288802800e+02,4.801613959015910496e+02,4.635731893476331038e+02,3.298435441399799970e+02,1.951555960682307784e+02,3.792766955112252845e+02,4.751136547287994745e+02,2.271908171601947117e+02,1.472488874766071376e+02,4.242346193193705517e+02,4.669312454567723307e+02,1.386319895767781247e+02,1.073664301763215718e+02,4.300316327473029219e+02,3.677059633111724679e+02,3.551054598973075827e+01,5.178317234734719250e+02,1.120409147518579118e+02,1.314254068636736861e+02,2.014649726800995211e+02,3.121841311829700771e+02,3.232860156996914611e+02,3.183954754877811411e+02,3.963884773440691589e+01,2.906671208455641704e+02,1.630800507027308015e+02
4.264795650370623434e+02,7.474313801288047898e+01,1.928519792127790922e+01,2.352589946352113088e+02,7.060460529215666270e+01,3.523410985310746355e+02,1.442144088921784828e+02,2.748285995795323515e+02,3.743842236782369923e+02,1.854287572583103554e+02,2.402288393198763572e+02,1.043259028499489034e+02,1.264915187434331898e+02,3.717595642810376830e+02,2.644197475708877505e+02,4.764102590508107937e+02,2.138723567636444898e+02,4.948194090404867325e+02,3.467192141432335575e+02,2.527773329335600749e+02,1.820599042332909789e+02,9.618196931796117610e+01,8.410614520118947723e+01,4.746916784441728510e+02,3.853085907301572206e+02,5.031911458387598941e+02,2.585415488798496426e+02,3.936221850340340893e+02,1.896388336291714154e+02,1.156837298831850660e+02,1.288931987628652394e+02,3.895071067909813678e+02,6.910795605952056064e+01,2.672903341980414211e+02,2.494364294338830916e+02,6.077743507209824969e+01,2.281630439766722986e+02,3.710738056056913479e+02,4.106041498070629245e+02,3.598258540048352643e+02,2.819781789819921869e+02,1.474793977510856280e+02,2.083419599292024316e+02,3.826091424966396630e+02,3.714157150651316215e+02,3.770944125723449361e+02,3.632616394507420523e+02,1.939346390074322244e+02,4.402765546311358662e+02,4.095378553234132255e+02,2.695032218313439216e+02,2.093632520574993805e+02,1.581959773549425563e+02,3.054023606835553437e+02,1.463307838451278542e+02,3.990182249982457847e+02,6.934169538246327136e+01,5.063852227728878574e+01,2.006007365466620058e+02,2.495364532844544669e+02,8.043333288750419285e+01,1.375815461887425251e+01,2.087935570775875078e+02,4.429170068764150301e+02,9.025194210760535896e+01,2.672998688993505993e+02,3.570245210903287330e+02,4.278770708331545336e+01,4.426089038558283733e+02,2.802832360986298568e+02,3.300523406592754441e+02,4.087638096978849376e+02,3.612800261655505096e+02,3.933234238192429757e+02,4.758342323629511270e+02,4.685079371519166216e+02,3.374160708046888999e+02,1.947871663450272308e+02,3.750228832934070624e+02,4.778539028040383982e+02,2.265592580748911189e+02,1.461134569628378301e+02,4.170314096290321686e+02,4.697618512454020561e+02,1.394395693309235753e+02,1.049659557451065979e+02,4.326083633395552397e+02,3.708526920521061356e+02,3.623086172411375827e+01,5.209047294583441499e+02,1.103797752886275703e+02,1.276798899136800287e+02,2.020412978910456161e+02,3.145918353260150298e+02,3.188994854178420724e+02,3.160065422869278677e+02,4.050727572989410419e+01,2.897258431848015903e+02,1.671175618410480297e+02
4.265234482693776386e+02,7.515158480225804283e+01,1.971435615202197766e+01,2.359288045601731767e+02,7.111228632086647394e+01,3.570619418397431559e+02,1.485726122750529328e+02,2.805814255188043944e+02,3.675747130564057557e+02,1.836860565736865851e+02,2.447965457539349359e+02,1.037649705282161818e+02,1.302883236118691741e+02,3.773944695737901043e+02,2.627968926688407123e+02,4.654688448327887045e+02,2.125479213990482208e+02,4.854691231562117082e+02,3.505013240158203871e+02,2.477730011751183383e+02,1.814862380191916600e+02,9.765739934227214292e+01,8.284644786176370701e+01,4.669939233439380928e+02,3.882294588204621846e+02,4.947995659468165286e+02,2.589940549863233628e+02,3.936581430961097681e+02,1.921053093791760205e+02,1.117585198667850648e+02,1.292865331877737844e+02,3.943988276928983510e+02,6.849189695028330505e+01,2.702116989243000944e+02,2.520350130445650052e+02,6.127167719881139618e+01,2.336869377930366056e+02,3.741868056449739015e+02,4.089298766771101441e+02,3.671034118854161079e+02,2.814852762087101610e+02,1.480057564481566601e+02,2.086432019740376518e+02,3.861653681097693607e+02,3.694894145319401559e+02,3.769584240918620708e+02,3.584839011289506630e+02,1.954529852405972861e+02,4.364441341151907068e+02,4.038694756983380785e+02,2.683028355250273762e+02,2.055357492854352870e+02,1.588203050816827329e+02,3.024861153784137855e+02,1.467740547478814790e+02,4.001158430315572332e+02,7.051674834111123857e+01,5.091541145955789460e+01,2.019603839690227858e+02,2.564417656193861603e+02,8.056167453773447562e+01,1.395825958960750235e+01,2.098166683524375458e+02,4.419648101123752895e+02,9.090926444723804423e+01,2.643871532764725316e+02,3.617216174971520104e+02,4.337528227453526597e+01,4.332194861536740405e+02,2.820829487839756098e+02,3.385258270485484218e+02,4.154465319357415183e+02,3.628320113842888190e+02,3.943008059431743391e+02,4.769714181812175866e+02,4.665889367861054779e+02,3.339743612094559353e+02,1.921196478566248516e+02,3.790998111116874156e+02,4.748351338821112790e+02,2.265856830833502045e+02,1.462713902397265144e+02,4.112543258796732744e+02,4.643487219362671112e+02,1.372841302650492423e+02,1.032669399894239746e+02,4.374994630440106107e+02,3.663037042890598514e+02,3.670329028703043406e+01,5.124637529545826737e+02,1.102486008009624783e+02,1.274372367425728498e+02,2.051448333834535731e+02,3.134904202148206309e+02,3.123361224264893963e+02,3.208022344670425809e+02,4.080897565419940776e+01,2.898137443432885334e+02,1.679296687413831251e+02
4.275738515723762703e+02,7.604995220851623117e+01,1.978396912725351342e+01,2.387869487345807045e+02,7.293765962827889382e+01,3.572771616331687028e+02,1.474243954383638595e+02,2.750494305071942449e+02,3.576149582182785025e+02,1.850053227148602843e+02,2.478571837823623696e+02,1.036091977176495220e+02,1.326712805444198864e+02,3.725981687203076262e+02,2.649309870629739976e+02,4.650600660193131262e+02,2.149624655668355615e+02,4.886668944282526468e+02,3.453990274714417978e+02,2.448935485255783533e+02,1.793201412704691222e+02,9.834247886000481742e+01,8.116271251743870607e+01,4.724467707649754402e+02,3.882666817088389166e+02,4.932916064388732593e+02,2.557818372240098483e+02,3.938799379739039637e+02,1.941362157927879082e+02,1.104415950869858705e+02,1.311366490608147046e+02,3.921677911036613864e+02,6.811321291998861227e+01,2.722944181124467491e+02,2.522398516538146680e+02,6.186540749755012314e+01,2.371067463226940504e+02,3.734063605297293975e+02,3.960637289264627157e+02,3.672236619966397484e+02,2.822680098269407836e+02,1.453323308317733904e+02,2.124210625372617187e+02,3.832733918010829939e+02,3.691299705578486510e+02,3.764576020744480616e+02,3.617806051081411738e+02,1.959107071298545861e+02,4.314578552959276294e+02,4.081066982482289518e+02,2.807686782156013692e+02,2.086962844612110075e+02,1.579865153105231741e+02,3.045582734786858623e+02,1.473690869949768967e+02,4.037294276660010723e+02,7.140751275319061619e+01,5.074531443889370053e+01,1.973014000382312361e+02,2.562906333896672209e+02,8.178363025896538829e+01,1.408218207425076685e+01,2.088641352232228030e+02,4.393910206517963388e+02,9.133438023400323402e+01,2.621856658966438545e+02,3.573180467652955485e+02,4.367548632932727770e+01,4.320878747110901941e+02,2.859911521590496477e+02,3.406878533016350161e+02,4.166624987576057606e+02,3.640168585674322799e+02,3.890497219750514546e+02,4.798594985105871729e+02,4.721005802660342852e+02,3.332650657073501179e+02,1.940009066629451411e+02,3.812529394167333407e+02,4.848310832272767925e+02,2.257101226383769585e+02,1.472302927719515253e+02,4.148314252626661869e+02,4.576876769019067410e+02,1.354687690879929391e+02,1.000225325665072091e+02,4.331881453281171730e+02,3.618859817853524987e+02,3.752926188781931671e+01,5.220755223893900165e+02,1.093128945515145034e+02,1.280063978817267127e+02,2.082767557674147838e+02,3.148717261348137413e+02,3.147544233045817350e+02,3.192081300169779752e+02,3.997626875441238070e+01,2.938639192280343764e+02,1.690249096852579385e+02
