5.300000000000000000e+01,5.300000000000000000e+01,3.830000000000000000e+02,2.390000000000000000e+02,2.600000000000000000e+02,1.660000000000000000e+02,1.300000000000000000e+01,1.140000000000000000e+02,1.580000000000000000e+02,2.610000000000000000e+02,4.490000000000000000e+02,2.430000000000000000e+02,4.390000000000000000e+02,1.680000000000000000e+02,1.450000000000000000e+02,3.310000000000000000e+02,3.310000000000000000e+02,2.790000000000000000e+02,3.110000000000000000e+02,4.740000000000000000e+02
5.300000000000000000e+01,5.512000000000000455e+01,4.021500000000000341e+02,2.413900000000000148e+02,2.651999999999999886e+02,1.709800000000000182e+02,1.300000000000000000e+01,1.151400000000000006e+02,1.564199999999999875e+02,2.557800000000000011e+02,4.400199999999999818e+02,2.357099999999999795e+02,4.302199999999999704e+02,1.612800000000000011e+02,1.479000000000000057e+02,3.343100000000000023e+02,3.243799999999999955e+02,2.817900000000000205e+02,3.047799999999999727e+02,4.740000000000000000e+02
5.193999999999999773e+01,5.406000000000000227e+01,4.021500000000000341e+02,2.390000000000000000e+02,2.600000000000000000e+02,1.709800000000000182e+02,1.313000000000000078e+01,1.174200000000000017e+02,1.595800000000000125e+02,2.531699999999999875e+02,4.400199999999999818e+02,2.332800000000000011e+02,4.346100000000000136e+02,1.595999999999999943e+02,1.450000000000000000e+02,3.343100000000000023e+02,3.243799999999999955e+02,2.790000000000000000e+02,3.047799999999999727e+02,4.740000000000000000e+02
5.246999999999999886e+01,5.406000000000000227e+01,4.059800000000000182e+02,2.437800000000000011e+02,2.651999999999999886e+02,1.693199999999999932e+02,1.325999999999999979e+01,1.174200000000000017e+02,1.595800000000000125e+02,2.505600000000000023e+02,4.400199999999999818e+02,2.284199999999999875e+02,4.258299999999999841e+02,1.595999999999999943e+02,1.450000000000000000e+02,3.442400000000000091e+02,3.243799999999999955e+02,2.817900000000000205e+02,3.078899999999999864e+02,4.787400000000000091e+02
5.246999999999999886e+01,5.300000000000000000e+01,4.059800000000000182e+02,2.413900000000000148e+02,2.651999999999999886e+02,1.676599999999999966e+02,1.325999999999999979e+01,1.185600000000000023e+02,1.595800000000000125e+02,2.479499999999999886e+02,4.445099999999999909e+02,2.284199999999999875e+02,4.302199999999999704e+02,1.579199999999999875e+02,1.464499999999999886e+02,3.475500000000000114e+02,3.310000000000000000e+02,2.845799999999999841e+02,3.078899999999999864e+02,4.834800000000000182e+02
5.193999999999999773e+01,5.300000000000000000e+01,3.983199999999999932e+02,2.413900000000000148e+02,2.600000000000000000e+02,1.726400000000000148e+02,1.300000000000000000e+01,1.174200000000000017e+02,1.611599999999999966e+02,2.479499999999999886e+02,4.490000000000000000e+02,2.284199999999999875e+02,4.390000000000000000e+02,1.595999999999999943e+02,1.479000000000000057e+02,3.376200000000000045e+02,3.376200000000000045e+02,2.817900000000000205e+02,3.078899999999999864e+02,4.834800000000000182e+02
5.193999999999999773e+01,5.300000000000000000e+01,4.021500000000000341e+02,2.437800000000000011e+02,2.547999999999999829e+02,1.676599999999999966e+02,1.313000000000000078e+01,1.174200000000000017e+02,1.580000000000000000e+02,2.505600000000000023e+02,4.445099999999999909e+02,2.284199999999999875e+02,4.346100000000000136e+02,1.595999999999999943e+02,1.493499999999999943e+02,3.376200000000000045e+02,3.376200000000000045e+02,2.790000000000000000e+02,3.078899999999999864e+02,4.787400000000000091e+02
5.193999999999999773e+01,5.353000000000000114e+01,4.059800000000000182e+02,2.437800000000000011e+02,2.547999999999999829e+02,1.709800000000000182e+02,1.339000000000000057e+01,1.174200000000000017e+02,1.611599999999999966e+02,2.557800000000000011e+02,4.355299999999999727e+02,2.284199999999999875e+02,4.346100000000000136e+02,1.629600000000000080e+02,1.479000000000000057e+02,3.442400000000000091e+02,3.409300000000000068e+02,2.762099999999999795e+02,3.110000000000000000e+02,4.645199999999999818e+02
5.193999999999999773e+01,5.459000000000000341e+01,4.136400000000000432e+02,2.437800000000000011e+02,2.547999999999999829e+02,1.693199999999999932e+02,1.365000000000000036e+01,1.174200000000000017e+02,1.611599999999999966e+02,2.583899999999999864e+02,4.310399999999999636e+02,2.308499999999999943e+02,4.390000000000000000e+02,1.595999999999999943e+02,1.479000000000000057e+02,3.409300000000000068e+02,3.376200000000000045e+02,2.734200000000000159e+02,3.078899999999999864e+02,4.740000000000000000e+02
5.193999999999999773e+01,5.459000000000000341e+01,4.136400000000000432e+02,2.413900000000000148e+02,2.547999999999999829e+02,1.709800000000000182e+02,1.365000000000000036e+01,1.162800000000000011e+02,1.627400000000000091e+02,2.557800000000000011e+02,4.310399999999999636e+02,2.284199999999999875e+02,4.346100000000000136e+02,1.629600000000000080e+02,1.464499999999999886e+02,3.409300000000000068e+02,3.376200000000000045e+02,2.762099999999999795e+02,3.110000000000000000e+02,4.692599999999999909e+02
5.246999999999999886e+01,5.459000000000000341e+01,4.098100000000000023e+02,2.413900000000000148e+02,2.521999999999999886e+02,1.759600000000000080e+02,1.339000000000000057e+01,1.151400000000000006e+02,1.595800000000000125e+02,2.479499999999999886e+02,4.310399999999999636e+02,2.211299999999999955e+02,4.390000000000000000e+02,1.629600000000000080e+02,1.464499999999999886e+02,3.475500000000000114e+02,3.442400000000000091e+02,2.762099999999999795e+02,3.110000000000000000e+02,4.645199999999999818e+02
5.140999999999999659e+01,5.617999999999999972e+01,4.021500000000000341e+02,2.390000000000000000e+02,2.573999999999999773e+02,1.759600000000000080e+02,1.365000000000000036e+01,1.162800000000000011e+02,1.595800000000000125e+02,2.453399999999999750e+02,4.175700000000000500e+02,2.259900000000000091e+02,4.390000000000000000e+02,1.629600000000000080e+02,1.464499999999999886e+02,3.475500000000000114e+02,3.442400000000000091e+02,2.706299999999999955e+02,3.016700000000000159e+02,4.645199999999999818e+02
5.246999999999999886e+01,5.565000000000000568e+01,4.059800000000000182e+02,2.342199999999999989e+02,2.547999999999999829e+02,1.776200000000000045e+02,1.391000000000000014e+01,1.151400000000000006e+02,1.580000000000000000e+02,2.453399999999999750e+02,4.175700000000000500e+02,2.259900000000000091e+02,4.390000000000000000e+02,1.629600000000000080e+02,1.479000000000000057e+02,3.409300000000000068e+02,3.376200000000000045e+02,2.650500000000000114e+02,3.047799999999999727e+02,4.645199999999999818e+02
5.193999999999999773e+01,5.617999999999999972e+01,4.059800000000000182e+02,2.318299999999999841e+02,2.547999999999999829e+02,1.776200000000000045e+02,1.443000000000000149e+01,1.140000000000000000e+02,1.595800000000000125e+02,2.427300000000000182e+02,4.130800000000000409e+02,2.235600000000000023e+02,4.433899999999999864e+02,1.629600000000000080e+02,1.508000000000000114e+02,3.409300000000000068e+02,3.409300000000000068e+02,2.678399999999999750e+02,3.016700000000000159e+02,4.645199999999999818e+02
5.246999999999999886e+01,5.512000000000000455e+01,4.174700000000000273e+02,2.270499999999999829e+02,2.573999999999999773e+02,1.792800000000000011e+02,1.430000000000000071e+01,1.128599999999999994e+02,1.611599999999999966e+02,2.479499999999999886e+02,4.175700000000000500e+02,2.259900000000000091e+02,4.346100000000000136e+02,1.612800000000000011e+02,1.522500000000000000e+02,3.409300000000000068e+02,3.442400000000000091e+02,2.650500000000000114e+02,3.078899999999999864e+02,4.597799999999999727e+02
5.246999999999999886e+01,5.512000000000000455e+01,4.136400000000000432e+02,2.318299999999999841e+02,2.547999999999999829e+02,1.809400000000000261e+02,1.430000000000000071e+01,1.140000000000000000e+02,1.611599999999999966e+02,2.531699999999999875e+02,4.175700000000000500e+02,2.284199999999999875e+02,4.214399999999999977e+02,1.612800000000000011e+02,1.537000000000000171e+02,3.442400000000000091e+02,3.409300000000000068e+02,2.622599999999999909e+02,3.016700000000000159e+02,4.597799999999999727e+02
5.300000000000000000e+01,5.459000000000000341e+01,4.136400000000000432e+02,2.318299999999999841e+02,2.547999999999999829e+02,1.826000000000000227e+02,1.404000000000000092e+01,1.151400000000000006e+02,1.564199999999999875e+02,2.583899999999999864e+02,4.130800000000000409e+02,2.259900000000000091e+02,4.214399999999999977e+02,1.612800000000000011e+02,1.537000000000000171e+02,3.442400000000000091e+02,3.376200000000000045e+02,2.622599999999999909e+02,3.047799999999999727e+02,4.550399999999999636e+02
5.353000000000000114e+01,5.565000000000000568e+01,4.021500000000000341e+02,2.270499999999999829e+02,2.600000000000000000e+02,1.809400000000000261e+02,1.417000000000000171e+01,1.140000000000000000e+02,1.595800000000000125e+02,2.610000000000000000e+02,4.130800000000000409e+02,2.235600000000000023e+02,4.214399999999999977e+02,1.579199999999999875e+02,1.551500000000000057e+02,3.475500000000000114e+02,3.310000000000000000e+02,2.594700000000000273e+02,3.078899999999999864e+02,4.550399999999999636e+02
5.459000000000000341e+01,5.617999999999999972e+01,3.983199999999999932e+02,2.222700000000000102e+02,2.600000000000000000e+02,1.809400000000000261e+02,1.404000000000000092e+01,1.140000000000000000e+02,1.580000000000000000e+02,2.610000000000000000e+02,4.130800000000000409e+02,2.235600000000000023e+02,4.302199999999999704e+02,1.579199999999999875e+02,1.551500000000000057e+02,3.508600000000000136e+02,3.409300000000000068e+02,2.594700000000000273e+02,3.047799999999999727e+02,4.597799999999999727e+02
5.459000000000000341e+01,5.565000000000000568e+01,4.059800000000000182e+02,2.198799999999999955e+02,2.626000000000000227e+02,1.809400000000000261e+02,1.391000000000000014e+01,1.151400000000000006e+02,1.564199999999999875e+02,2.583899999999999864e+02,4.175700000000000500e+02,2.259900000000000091e+02,4.390000000000000000e+02,1.562400000000000091e+02,1.537000000000000171e+02,3.442400000000000091e+02,3.343100000000000023e+02,2.566800000000000068e+02,3.016700000000000159e+02,4.550399999999999636e+02
5.459000000000000341e+01,5.617999999999999972e+01,4.059800000000000182e+02,2.174900000000000091e+02,2.600000000000000000e+02,1.792800000000000011e+02,1.391000000000000014e+01,1.151400000000000006e+02,1.595800000000000125e+02,2.610000000000000000e+02,4.220600000000000023e+02,2.259900000000000091e+02,4.433899999999999864e+02,1.545600000000000023e+02,1.580500000000000114e+02,3.409300000000000068e+02,3.243799999999999955e+02,2.566800000000000068e+02,2.954499999999999886e+02,4.502999999999999545e+02
5.459000000000000341e+01,5.565000000000000568e+01,4.059800000000000182e+02,2.198799999999999955e+02,2.600000000000000000e+02,1.776200000000000045e+02,1.365000000000000036e+01,1.151400000000000006e+02,1.611599999999999966e+02,2.610000000000000000e+02,4.220600000000000023e+02,2.211299999999999955e+02,4.390000000000000000e+02,1.562400000000000091e+02,1.566000000000000227e+02,3.409300000000000068e+02,3.243799999999999955e+02,2.510999999999999943e+02,2.861200000000000045e+02,4.550399999999999636e+02
5.406000000000000227e+01,5.617999999999999972e+01,4.059800000000000182e+02,2.150999999999999943e+02,2.573999999999999773e+02,1.759600000000000080e+02,1.378000000000000114e+01,1.151400000000000006e+02,1.611599999999999966e+02,2.636100000000000136e+02,4.175700000000000500e+02,2.235600000000000023e+02,4.433899999999999864e+02,1.545600000000000023e+02,1.580500000000000114e+02,3.442400000000000091e+02,3.210699999999999932e+02,2.483100000000000023e+02,2.923399999999999750e+02,4.502999999999999545e+02
5.406000000000000227e+01,5.830000000000000426e+01,3.983199999999999932e+02,2.127100000000000080e+02,2.600000000000000000e+02,1.709800000000000182e+02,1.404000000000000092e+01,1.151400000000000006e+02,1.595800000000000125e+02,2.662200000000000273e+02,4.220600000000000023e+02,2.187000000000000171e+02,4.477800000000000296e+02,1.528799999999999955e+02,1.580500000000000114e+02,3.442400000000000091e+02,3.177599999999999909e+02,2.510999999999999943e+02,2.861200000000000045e+02,4.550399999999999636e+02
5.406000000000000227e+01,5.724000000000000199e+01,3.944900000000000091e+02,2.150999999999999943e+02,2.547999999999999829e+02,1.693199999999999932e+02,1.404000000000000092e+01,1.128599999999999994e+02,1.595800000000000125e+02,2.662200000000000273e+02,4.220600000000000023e+02,2.138400000000000034e+02,4.390000000000000000e+02,1.545600000000000023e+02,1.580500000000000114e+02,3.376200000000000045e+02,3.177599999999999909e+02,2.510999999999999943e+02,2.861200000000000045e+02,4.550399999999999636e+02
5.459000000000000341e+01,5.777000000000000313e+01,3.868299999999999841e+02,2.174900000000000091e+02,2.495999999999999943e+02,1.660000000000000000e+02,1.404000000000000092e+01,1.117199999999999989e+02,1.627400000000000091e+02,2.662200000000000273e+02,4.175700000000000500e+02,2.162700000000000102e+02,4.346100000000000136e+02,1.562400000000000091e+02,1.595000000000000000e+02,3.310000000000000000e+02,3.144499999999999886e+02,2.510999999999999943e+02,2.892300000000000182e+02,4.550399999999999636e+02
5.459000000000000341e+01,5.617999999999999972e+01,3.868299999999999841e+02,2.174900000000000091e+02,2.470000000000000000e+02,1.693199999999999932e+02,1.365000000000000036e+01,1.117199999999999989e+02,1.611599999999999966e+02,2.740500000000000114e+02,4.175700000000000500e+02,2.138400000000000034e+02,4.390000000000000000e+02,1.595999999999999943e+02,1.595000000000000000e+02,3.310000000000000000e+02,3.177599999999999909e+02,2.538900000000000148e+02,2.892300000000000182e+02,4.550399999999999636e+02
5.565000000000000568e+01,5.724000000000000199e+01,3.983199999999999932e+02,2.127100000000000080e+02,2.495999999999999943e+02,1.693199999999999932e+02,1.351999999999999957e+01,1.105799999999999983e+02,1.643199999999999932e+02,2.766600000000000250e+02,4.041000000000000227e+02,2.114099999999999966e+02,4.346100000000000136e+02,1.612800000000000011e+02,1.566000000000000227e+02,3.409300000000000068e+02,3.210699999999999932e+02,2.483100000000000023e+02,2.923399999999999750e+02,4.550399999999999636e+02
5.565000000000000568e+01,5.777000000000000313e+01,3.944900000000000091e+02,2.150999999999999943e+02,2.600000000000000000e+02,1.693199999999999932e+02,1.351999999999999957e+01,1.117199999999999989e+02,1.643199999999999932e+02,2.740500000000000114e+02,4.041000000000000227e+02,2.138400000000000034e+02,4.346100000000000136e+02,1.595999999999999943e+02,1.595000000000000000e+02,3.442400000000000091e+02,3.210699999999999932e+02,2.455200000000000102e+02,2.954499999999999886e+02,4.502999999999999545e+02
5.617999999999999972e+01,5.724000000000000199e+01,3.830000000000000000e+02,2.150999999999999943e+02,2.651999999999999886e+02,1.726400000000000148e+02,1.351999999999999957e+01,1.105799999999999983e+02,1.627400000000000091e+02,2.740500000000000114e+02,4.085900000000000318e+02,2.162700000000000102e+02,4.302199999999999704e+02,1.595999999999999943e+02,1.595000000000000000e+02,3.409300000000000068e+02,3.177599999999999909e+02,2.455200000000000102e+02,3.016700000000000159e+02,4.502999999999999545e+02
5.459000000000000341e+01,5.671000000000000085e+01,3.791700000000000159e+02,2.174900000000000091e+02,2.573999999999999773e+02,1.759600000000000080e+02,1.365000000000000036e+01,1.094399999999999977e+02,1.627400000000000091e+02,2.740500000000000114e+02,4.041000000000000227e+02,2.162700000000000102e+02,4.258299999999999841e+02,1.612800000000000011e+02,1.609500000000000171e+02,3.442400000000000091e+02,3.111399999999999864e+02,2.483100000000000023e+02,2.985600000000000023e+02,4.550399999999999636e+02
5.617999999999999972e+01,5.777000000000000313e+01,3.868299999999999841e+02,2.150999999999999943e+02,2.626000000000000227e+02,1.726400000000000148e+02,1.391000000000000014e+01,1.082999999999999972e+02,1.659000000000000057e+02,2.740500000000000114e+02,4.041000000000000227e+02,2.138400000000000034e+02,4.390000000000000000e+02,1.612800000000000011e+02,1.609500000000000171e+02,3.475500000000000114e+02,3.111399999999999864e+02,2.483100000000000023e+02,2.985600000000000023e+02,4.692599999999999909e+02
5.512000000000000455e+01,5.936000000000000654e+01,3.868299999999999841e+02,2.174900000000000091e+02,2.626000000000000227e+02,1.709800000000000182e+02,1.351999999999999957e+01,1.105799999999999983e+02,1.611599999999999966e+02,2.688299999999999841e+02,3.951200000000000045e+02,2.138400000000000034e+02,4.390000000000000000e+02,1.646399999999999864e+02,1.595000000000000000e+02,3.442400000000000091e+02,3.078300000000000409e+02,2.455200000000000102e+02,2.954499999999999886e+02,4.597799999999999727e+02
5.671000000000000085e+01,6.041999999999999460e+01,3.944900000000000091e+02,2.198799999999999955e+02,2.626000000000000227e+02,1.743000000000000114e+02,1.378000000000000114e+01,1.128599999999999994e+02,1.611599999999999966e+02,2.714399999999999977e+02,3.951200000000000045e+02,2.138400000000000034e+02,4.302199999999999704e+02,1.663199999999999932e+02,1.566000000000000227e+02,3.442400000000000091e+02,3.012100000000000364e+02,2.483100000000000023e+02,3.016700000000000159e+02,4.645199999999999818e+02
5.617999999999999972e+01,5.883000000000000540e+01,3.983199999999999932e+02,2.198799999999999955e+02,2.651999999999999886e+02,1.726400000000000148e+02,1.404000000000000092e+01,1.105799999999999983e+02,1.611599999999999966e+02,2.818799999999999955e+02,3.906299999999999955e+02,2.162700000000000102e+02,4.302199999999999704e+02,1.663199999999999932e+02,1.566000000000000227e+02,3.475500000000000114e+02,2.979000000000000341e+02,2.455200000000000102e+02,2.985600000000000023e+02,4.645199999999999818e+02
5.671000000000000085e+01,5.830000000000000426e+01,4.021500000000000341e+02,2.222700000000000102e+02,2.651999999999999886e+02,1.693199999999999932e+02,1.378000000000000114e+01,1.105799999999999983e+02,1.627400000000000091e+02,2.818799999999999955e+02,3.861399999999999864e+02,2.211299999999999955e+02,4.390000000000000000e+02,1.680000000000000000e+02,1.566000000000000227e+02,3.475500000000000114e+02,2.979000000000000341e+02,2.483100000000000023e+02,2.985600000000000023e+02,4.597799999999999727e+02
5.565000000000000568e+01,5.777000000000000313e+01,3.983199999999999932e+02,2.222700000000000102e+02,2.600000000000000000e+02,1.693199999999999932e+02,1.339000000000000057e+01,1.082999999999999972e+02,1.627400000000000091e+02,2.818799999999999955e+02,3.816499999999999773e+02,2.235600000000000023e+02,4.346100000000000136e+02,1.696800000000000068e+02,1.580500000000000114e+02,3.508600000000000136e+02,2.945900000000000318e+02,2.483100000000000023e+02,3.047799999999999727e+02,4.597799999999999727e+02
5.512000000000000455e+01,5.830000000000000426e+01,3.944900000000000091e+02,2.150999999999999943e+02,2.651999999999999886e+02,1.726400000000000148e+02,1.365000000000000036e+01,1.094399999999999977e+02,1.611599999999999966e+02,2.792700000000000387e+02,3.771599999999999682e+02,2.187000000000000171e+02,4.302199999999999704e+02,1.663199999999999932e+02,1.609500000000000171e+02,3.508600000000000136e+02,2.945900000000000318e+02,2.455200000000000102e+02,3.110000000000000000e+02,4.502999999999999545e+02
5.459000000000000341e+01,5.936000000000000654e+01,3.944900000000000091e+02,2.174900000000000091e+02,2.600000000000000000e+02,1.709800000000000182e+02,1.339000000000000057e+01,1.094399999999999977e+02,1.611599999999999966e+02,2.766600000000000250e+02,3.771599999999999682e+02,2.187000000000000171e+02,4.346100000000000136e+02,1.663199999999999932e+02,1.580500000000000114e+02,3.508600000000000136e+02,2.979000000000000341e+02,2.510999999999999943e+02,3.141100000000000136e+02,4.455600000000000023e+02
5.512000000000000455e+01,5.936000000000000654e+01,3.944900000000000091e+02,2.127100000000000080e+02,2.600000000000000000e+02,1.676599999999999966e+02,1.365000000000000036e+01,1.082999999999999972e+02,1.595800000000000125e+02,2.766600000000000250e+02,3.726699999999999591e+02,2.211299999999999955e+02,4.390000000000000000e+02,1.663199999999999932e+02,1.595000000000000000e+02,3.442400000000000091e+02,2.979000000000000341e+02,2.510999999999999943e+02,3.078899999999999864e+02,4.502999999999999545e+02
5.617999999999999972e+01,5.988999999999999346e+01,3.944900000000000091e+02,2.103199999999999932e+02,2.573999999999999773e+02,1.660000000000000000e+02,1.351999999999999957e+01,1.082999999999999972e+02,1.659000000000000057e+02,2.792700000000000387e+02,3.816499999999999773e+02,2.211299999999999955e+02,4.346100000000000136e+02,1.629600000000000080e+02,1.609500000000000171e+02,3.409300000000000068e+02,2.979000000000000341e+02,2.510999999999999943e+02,3.110000000000000000e+02,4.550399999999999636e+02
5.565000000000000568e+01,5.830000000000000426e+01,3.944900000000000091e+02,2.150999999999999943e+02,2.573999999999999773e+02,1.693199999999999932e+02,1.365000000000000036e+01,1.094399999999999977e+02,1.674800000000000182e+02,2.818799999999999955e+02,3.771599999999999682e+02,2.211299999999999955e+02,4.390000000000000000e+02,1.629600000000000080e+02,1.595000000000000000e+02,3.343100000000000023e+02,2.945900000000000318e+02,2.510999999999999943e+02,3.110000000000000000e+02,4.550399999999999636e+02
